Pavg,iid,datetime,h
283.04594999999995,16,2010-12-11,16.0
313.92461833333334,16,2010-12-11,17.0
145.80819500000004,16,2010-12-11,18.0
286.99726666666663,16,2010-12-11,19.0
228.32048333333336,16,2010-12-11,20.0
351.3829,16,2010-12-11,21.0
264.0133,16,2010-12-11,22.0
230.21641666666667,16,2010-12-11,23.0
217.98623333333333,16,2010-12-12,0.0
225.2282833333333,16,2010-12-12,1.0
152.4314666666666,16,2010-12-12,2.0
141.967815,16,2010-12-12,3.0
118.59674,16,2010-12-12,4.0
127.6744896551724,16,2010-12-12,5.0
125.76951333333334,16,2010-12-12,6.0
110.00532666666666,16,2010-12-12,7.0
135.44792833333335,16,2010-12-12,8.0
110.78829,16,2010-12-12,9.0
134.3399433333333,16,2010-12-12,10.0
323.84793333333334,16,2010-12-12,11.0
255.4234833333333,16,2010-12-12,12.0
266.34478333333334,16,2010-12-12,13.0
262.0366,16,2010-12-12,14.0
255.96706666666665,16,2010-12-12,15.0
334.32995,16,2010-12-12,16.0
201.142885,16,2010-12-12,17.0
122.377675,16,2010-12-12,18.0
111.39123166666668,16,2010-12-12,19.0
198.0482066666667,16,2010-12-12,20.0
847.5926666666668,16,2010-12-12,21.0
306.3361833333332,16,2010-12-12,22.0
345.29313333333334,16,2010-12-12,23.0
207.64184666666665,16,2010-12-13,0.0
122.09351166666669,16,2010-12-13,1.0
132.77219666666664,16,2010-12-13,2.0
133.55587333333332,16,2010-12-13,3.0
112.10882166666669,16,2010-12-13,4.0
196.42809137931036,16,2010-12-13,5.0
177.378705,16,2010-12-13,6.0
154.79525499999997,16,2010-12-13,7.0
259.74713833333334,16,2010-12-13,8.0
153.91252,16,2010-12-13,9.0
139.0364516666667,16,2010-12-13,10.0
110.40810833333332,16,2010-12-13,11.0
124.84343333333332,16,2010-12-13,12.0
121.95855666666668,16,2010-12-13,13.0
111.11993,16,2010-12-13,14.0
133.35388,16,2010-12-13,15.0
104.03236333333336,16,2010-12-13,16.0
176.38754333333333,16,2010-12-13,17.0
232.43233333333336,16,2010-12-13,18.0
257.8771,16,2010-12-13,19.0
322.7402166666667,16,2010-12-13,20.0
620.8766666666667,16,2010-12-13,21.0
687.4615666666666,16,2010-12-13,22.0
251.51093333333336,16,2010-12-13,23.0
77.90510166666668,16,2010-12-14,0.0
83.14083833333335,16,2010-12-14,1.0
79.58065833333333,16,2010-12-14,2.0
128.96971666666667,16,2010-12-14,3.0
104.01833333333336,16,2010-12-14,4.0
133.38368620689656,16,2010-12-14,5.0
99.12050999999998,16,2010-12-14,6.0
96.80499333333334,16,2010-12-14,7.0
35.076163333333334,16,2010-12-14,8.0
35.83932166666666,16,2010-12-14,9.0
60.93616,16,2010-12-14,10.0
43.1256895,16,2010-12-14,11.0
36.56396833333334,16,2010-12-14,12.0
92.952357,16,2010-12-14,13.0
182.9240916666667,16,2010-12-14,14.0
163.02280333333334,16,2010-12-14,15.0
328.6794266666666,16,2010-12-14,16.0
162.11583000000002,16,2010-12-14,17.0
197.30406666666664,16,2010-12-14,18.0
197.83685000000003,16,2010-12-14,19.0
190.76798666666667,16,2010-12-14,20.0
173.76513333333332,16,2010-12-14,21.0
223.4281533333333,16,2010-12-14,22.0
225.97446666666664,16,2010-12-14,23.0
218.4838333333333,16,2010-12-15,0.0
192.34587166666668,16,2010-12-15,1.0
147.86368333333334,16,2010-12-15,2.0
109.494315,16,2010-12-15,3.0
125.43380166666668,16,2010-12-15,4.0
121.28911896551725,16,2010-12-15,5.0
112.46201833333336,16,2010-12-15,6.0
137.920955,16,2010-12-15,7.0
169.71463166666663,16,2010-12-15,8.0
175.02639333333337,16,2010-12-15,9.0
133.78344666666666,16,2010-12-15,10.0
134.44843333333333,16,2010-12-15,11.0
140.04336,16,2010-12-15,12.0
125.17924,16,2010-12-15,13.0
145.8732466666667,16,2010-12-15,14.0
212.4060533333333,16,2010-12-15,15.0
159.5129433333333,16,2010-12-15,16.0
178.49067333333335,16,2010-12-15,17.0
251.1011,16,2010-12-15,18.0
237.77631666666667,16,2010-12-15,19.0
239.96866666666665,16,2010-12-15,20.0
287.0291,16,2010-12-15,21.0
158.77813000000003,16,2010-12-15,22.0
47.56633166666668,16,2010-12-15,23.0
101.83804383333336,16,2010-12-16,0.0
121.18256833333336,16,2010-12-16,1.0
56.93134833333333,16,2010-12-16,2.0
33.81383833333334,16,2010-12-16,3.0
21.112181666666668,16,2010-12-16,4.0
19.198348275862067,16,2010-12-16,5.0
18.85370333333333,16,2010-12-16,6.0
28.019173333333335,16,2010-12-16,7.0
22.692083333333333,16,2010-12-16,8.0
20.20091,16,2010-12-16,9.0
19.14160666666667,16,2010-12-16,10.0
19.70927,16,2010-12-16,11.0
19.860821666666663,16,2010-12-16,12.0
18.3892465,16,2010-12-16,13.0
19.98465833333333,16,2010-12-16,14.0
18.616811666666663,16,2010-12-16,15.0
20.097856666666654,16,2010-12-16,16.0
18.315836666666662,16,2010-12-16,17.0
125.109935,16,2010-12-16,18.0
228.8659833333333,16,2010-12-16,19.0
200.33821666666668,16,2010-12-16,20.0
803.6487166666666,16,2010-12-16,21.0
222.7562116666667,16,2010-12-16,22.0
107.75064,16,2010-12-16,23.0
101.53542166666666,16,2010-12-17,0.0
48.06800666666668,16,2010-12-17,1.0
122.82680833333336,16,2010-12-17,2.0
108.71399333333332,16,2010-12-17,3.0
128.71330833333332,16,2010-12-17,4.0
118.67519473684212,16,2010-12-17,5.0
111.56489333333336,16,2010-12-17,6.0
164.15057333333334,16,2010-12-17,7.0
28.228941666666664,16,2010-12-17,8.0
21.775365,16,2010-12-17,9.0
22.92778333333333,16,2010-12-17,10.0
19.970955000000004,16,2010-12-17,11.0
29.075646666666668,16,2010-12-17,12.0
23.083995,16,2010-12-17,13.0
24.07268166666666,16,2010-12-17,14.0
23.191626666666664,16,2010-12-17,15.0
86.24414166666666,16,2010-12-17,16.0
104.40197999999997,16,2010-12-17,17.0
133.26985666666667,16,2010-12-17,18.0
108.77946833333334,16,2010-12-17,19.0
122.51866666666666,16,2010-12-17,20.0
174.12799833333335,16,2010-12-17,21.0
661.7793133333333,16,2010-12-17,22.0
254.5981,16,2010-12-17,23.0
181.9040733333333,16,2010-12-18,0.0
97.88886000000002,16,2010-12-18,1.0
73.5942235,16,2010-12-18,2.0
130.92662666666666,16,2010-12-18,3.0
111.79794333333332,16,2010-12-18,4.0
122.60466949152544,16,2010-12-18,5.0
100.14314833333331,16,2010-12-18,6.0
124.712665,16,2010-12-18,7.0
94.901625,16,2010-12-18,8.0
121.61232666666665,16,2010-12-18,9.0
128.648405,16,2010-12-18,10.0
326.0418166666667,16,2010-12-18,11.0
298.54389999999995,16,2010-12-18,12.0
184.62542666666667,16,2010-12-18,13.0
144.1921155,16,2010-12-18,14.0
992.2436333333332,16,2010-12-18,15.0
443.43823333333336,16,2010-12-18,16.0
317.0234,16,2010-12-18,17.0
252.98968333333335,16,2010-12-18,18.0
244.88875,16,2010-12-18,19.0
176.02549166666665,16,2010-12-18,20.0
253.59133333333332,16,2010-12-18,21.0
288.72678333333334,16,2010-12-18,22.0
125.20361333333332,16,2010-12-18,23.0
127.73119166666667,16,2010-12-19,0.0
75.97972933333334,16,2010-12-19,1.0
107.1698483333333,16,2010-12-19,2.0
138.114745,16,2010-12-19,3.0
88.97597433333334,16,2010-12-19,4.0
70.59341413793103,16,2010-12-19,5.0
104.77600533333334,16,2010-12-19,6.0
134.22781833333335,16,2010-12-19,7.0
115.39620333333332,16,2010-12-19,8.0
133.03985166666666,16,2010-12-19,9.0
141.40755333333334,16,2010-12-19,10.0
328.2590666666667,16,2010-12-19,11.0
260.2150666666667,16,2010-12-19,12.0
272.11376666666666,16,2010-12-19,13.0
241.70441666666665,16,2010-12-19,14.0
272.36965000000004,16,2010-12-19,15.0
303.175085,16,2010-12-19,16.0
141.15259,16,2010-12-19,17.0
87.59619500000001,16,2010-12-19,18.0
240.00247,16,2010-12-19,19.0
590.99105,16,2010-12-19,20.0
343.87746666666663,16,2010-12-19,21.0
207.60697833333333,16,2010-12-19,22.0
43.26680833333332,16,2010-12-19,23.0
130.52956833333332,16,2010-12-20,0.0
55.84899666666668,16,2010-12-20,1.0
54.29379166666666,16,2010-12-20,2.0
136.93574166666667,16,2010-12-20,3.0
108.81504333333332,16,2010-12-20,4.0
140.97052807017545,16,2010-12-20,5.0
103.40599500000002,16,2010-12-20,6.0
138.0556183333333,16,2010-12-20,7.0
141.5111,16,2010-12-20,8.0
170.050755,16,2010-12-20,9.0
225.9259066666667,16,2010-12-20,10.0
372.22845,16,2010-12-20,11.0
740.2899,16,2010-12-20,12.0
308.5948583333333,16,2010-12-20,13.0
128.51789166666666,16,2010-12-20,14.0
126.08036333333334,16,2010-12-20,15.0
122.76888833333334,16,2010-12-20,16.0
124.835495,16,2010-12-20,17.0
118.314945,16,2010-12-20,18.0
126.64756,16,2010-12-20,19.0
115.65716333333332,16,2010-12-20,20.0
125.69193333333334,16,2010-12-20,21.0
116.34758166666666,16,2010-12-20,22.0
138.69909666666666,16,2010-12-20,23.0
229.90285000000003,16,2010-12-21,0.0
156.31355833333336,16,2010-12-21,1.0
127.15956000000004,16,2010-12-21,2.0
127.58061333333332,16,2010-12-21,3.0
120.92411,16,2010-12-21,4.0
130.2115350877193,16,2010-12-21,5.0
115.44987999999998,16,2010-12-21,6.0
138.2288333333333,16,2010-12-21,7.0
304.3430916666666,16,2010-12-21,8.0
560.0154199999998,16,2010-12-21,9.0
200.99768333333336,16,2010-12-21,10.0
324.2622333333333,16,2010-12-21,11.0
543.7879,16,2010-12-21,12.0
273.60248333333334,16,2010-12-21,13.0
734.3055833333332,16,2010-12-21,14.0
357.66440833333326,16,2010-12-21,15.0
91.31748666666664,16,2010-12-21,16.0
159.91908833333335,16,2010-12-21,17.0
233.51735,16,2010-12-21,18.0
524.9129499999999,16,2010-12-21,19.0
1291.7971666666667,16,2010-12-21,20.0
395.0442833333333,16,2010-12-21,21.0
275.84635,16,2010-12-21,22.0
224.25106666666665,16,2010-12-21,23.0
131.7266316666667,16,2010-12-22,0.0
122.15661333333334,16,2010-12-22,1.0
122.65004999999998,16,2010-12-22,2.0
119.19329833333332,16,2010-12-22,3.0
178.91111166666664,16,2010-12-22,4.0
181.891524137931,16,2010-12-22,5.0
121.14430333333333,16,2010-12-22,6.0
134.819065,16,2010-12-22,7.0
198.87505833333336,16,2010-12-22,8.0
139.53622,16,2010-12-22,9.0
131.13956333333334,16,2010-12-22,10.0
113.824865,16,2010-12-22,11.0
129.67528666666666,16,2010-12-22,12.0
110.62435166666668,16,2010-12-22,13.0
128.61702333333335,16,2010-12-22,14.0
112.21725166666666,16,2010-12-22,15.0
126.09785166666668,16,2010-12-22,16.0
151.2335666666667,16,2010-12-22,17.0
237.60976666666667,16,2010-12-22,18.0
265.83180000000004,16,2010-12-22,19.0
309.42665000000005,16,2010-12-22,20.0
270.81401666666665,16,2010-12-22,21.0
261.72343333333333,16,2010-12-22,22.0
317.77740000000006,16,2010-12-22,23.0
132.48202666666666,16,2010-12-23,0.0
127.93686666666667,16,2010-12-23,1.0
127.41944666666669,16,2010-12-23,2.0
118.61803833333332,16,2010-12-23,3.0
128.17042666666666,16,2010-12-23,4.0
110.3035724137931,16,2010-12-23,5.0
124.520995,16,2010-12-23,6.0
130.58817166666665,16,2010-12-23,7.0
249.13795666666667,16,2010-12-23,8.0
159.30259500000005,16,2010-12-23,9.0
184.87284333333332,16,2010-12-23,10.0
178.85826833333334,16,2010-12-23,11.0
119.594575,16,2010-12-23,12.0
124.442715,16,2010-12-23,13.0
121.3213066666667,16,2010-12-23,14.0
118.65267666666664,16,2010-12-23,15.0
128.24667333333335,16,2010-12-23,16.0
221.1380333333333,16,2010-12-23,17.0
236.81511666666668,16,2010-12-23,18.0
234.6873833333333,16,2010-12-23,19.0
240.7992166666667,16,2010-12-23,20.0
232.75788333333333,16,2010-12-23,21.0
347.59435,16,2010-12-23,22.0
773.4040833333332,16,2010-12-23,23.0
883.5841333333334,16,2010-12-24,0.0
156.33333833333333,16,2010-12-24,1.0
181.79222,16,2010-12-24,2.0
114.032265,16,2010-12-24,3.0
131.32186833333333,16,2010-12-24,4.0
115.34573793103448,16,2010-12-24,5.0
118.25106333333332,16,2010-12-24,6.0
121.15288166666669,16,2010-12-24,7.0
109.09121333333336,16,2010-12-24,8.0
127.46824,16,2010-12-24,9.0
262.3683316666667,16,2010-12-24,10.0
284.89045,16,2010-12-24,11.0
192.59917833333336,16,2010-12-24,12.0
130.55673333333334,16,2010-12-24,13.0
107.24130166666669,16,2010-12-24,14.0
127.60798333333334,16,2010-12-24,15.0
216.7455,16,2010-12-24,16.0
226.04412833333333,16,2010-12-24,17.0
167.63588666666664,16,2010-12-24,18.0
197.5524933333333,16,2010-12-24,19.0
113.82544166666668,16,2010-12-24,20.0
140.02824166666667,16,2010-12-24,21.0
117.72014,16,2010-12-24,22.0
124.12933833333337,16,2010-12-24,23.0
125.68204666666666,16,2010-12-25,0.0
177.99462666666665,16,2010-12-25,1.0
132.12953666666667,16,2010-12-25,2.0
105.195675,16,2010-12-25,3.0
134.17136666666667,16,2010-12-25,4.0
105.41173620689656,16,2010-12-25,5.0
130.94989833333335,16,2010-12-25,6.0
109.52495666666668,16,2010-12-25,7.0
198.4200933333333,16,2010-12-25,8.0
152.061125,16,2010-12-25,9.0
129.13341666666665,16,2010-12-25,10.0
251.242075,16,2010-12-25,11.0
345.07795,16,2010-12-25,12.0
980.0678166666664,16,2010-12-25,13.0
344.13185,16,2010-12-25,14.0
53.37587999999999,16,2010-12-25,15.0
98.206185,16,2010-12-25,16.0
85.68852883333334,16,2010-12-25,17.0
119.41520333333334,16,2010-12-25,18.0
120.38152,16,2010-12-25,19.0
125.43816666666667,16,2010-12-25,20.0
112.66088666666664,16,2010-12-25,21.0
133.23457833333333,16,2010-12-25,22.0
199.86261666666664,16,2010-12-25,23.0
156.54201999999998,16,2010-12-26,0.0
179.86995000000005,16,2010-12-26,1.0
138.6559816666667,16,2010-12-26,2.0
126.33792833333334,16,2010-12-26,3.0
120.23447000000002,16,2010-12-26,4.0
139.0412947368421,16,2010-12-26,5.0
106.49149666666668,16,2010-12-26,6.0
136.48901833333332,16,2010-12-26,7.0
112.89933833333332,16,2010-12-26,8.0
124.40296333333336,16,2010-12-26,9.0
137.331055,16,2010-12-26,10.0
275.18898333333334,16,2010-12-26,11.0
710.8806499999998,16,2010-12-26,12.0
558.1158833333334,16,2010-12-26,13.0
