Pavg,iid,datetime,h
1985.1919166666669,3,2010-12-09,18.0
1866.0636,3,2010-12-09,19.0
744.8743666666666,3,2010-12-09,20.0
551.1743333333333,3,2010-12-09,21.0
475.1616166666667,3,2010-12-09,22.0
397.81525,3,2010-12-09,23.0
166.31579999999997,3,2010-12-10,0.0
203.4314833333333,3,2010-12-10,1.0
166.43849166666666,3,2010-12-10,2.0
206.05856,3,2010-12-10,3.0
163.43703833333333,3,2010-12-10,4.0
258.1671206896552,3,2010-12-10,5.0
945.27845,3,2010-12-10,6.0
216.85228666666669,3,2010-12-10,7.0
423.3040516666666,3,2010-12-10,8.0
290.83402666666666,3,2010-12-10,9.0
198.057755,3,2010-12-10,10.0
171.36897833333336,3,2010-12-10,11.0
168.92503333333335,3,2010-12-10,12.0
807.8654499999999,3,2010-12-10,13.0
468.76433333333335,3,2010-12-10,14.0
466.7565166666666,3,2010-12-10,15.0
562.6638833333333,3,2010-12-10,16.0
619.6321,3,2010-12-10,17.0
3149.362666666668,3,2010-12-10,18.0
1675.5478500000002,3,2010-12-10,19.0
571.2131166666667,3,2010-12-10,20.0
458.7794999999999,3,2010-12-10,21.0
455.3276333333334,3,2010-12-10,22.0
402.2227,3,2010-12-10,23.0
197.14175000000003,3,2010-12-11,0.0
212.04798333333332,3,2010-12-11,1.0
180.6792166666667,3,2010-12-11,2.0
294.03700000000003,3,2010-12-11,3.0
221.84736666666663,3,2010-12-11,4.0
269.42391379310345,3,2010-12-11,5.0
168.16161666666667,3,2010-12-11,6.0
966.4497833333332,3,2010-12-11,7.0
366.4330833333333,3,2010-12-11,8.0
739.5036500000001,3,2010-12-11,9.0
543.2037333333333,3,2010-12-11,10.0
535.3881833333334,3,2010-12-11,11.0
1611.7127,3,2010-12-11,12.0
631.0605833333333,3,2010-12-11,13.0
1059.0059166666667,3,2010-12-11,14.0
2507.17845,3,2010-12-11,15.0
2418.9262,3,2010-12-11,16.0
2278.3907000000004,3,2010-12-11,17.0
1253.1875166666666,3,2010-12-11,18.0
2375.9891,3,2010-12-11,19.0
1379.584266666667,3,2010-12-11,20.0
1586.483516666667,3,2010-12-11,21.0
670.95285,3,2010-12-11,22.0
389.0612333333334,3,2010-12-11,23.0
207.99228833333336,3,2010-12-12,0.0
177.05417166666666,3,2010-12-12,1.0
180.83646833333333,3,2010-12-12,2.0
199.35371666666663,3,2010-12-12,3.0
157.46036166666667,3,2010-12-12,4.0
233.2785344827586,3,2010-12-12,5.0
192.4607466666667,3,2010-12-12,6.0
157.9436633333333,3,2010-12-12,7.0
404.3606166666667,3,2010-12-12,8.0
914.3384,3,2010-12-12,9.0
565.996,3,2010-12-12,10.0
616.0521833333333,3,2010-12-12,11.0
1284.474116666667,3,2010-12-12,12.0
798.6281666666667,3,2010-12-12,13.0
1774.2848833333333,3,2010-12-12,14.0
875.0564833333334,3,2010-12-12,15.0
193.617,3,2010-12-12,16.0
361.72896666666674,3,2010-12-12,17.0
310.4399833333333,3,2010-12-12,18.0
834.6046333333335,3,2010-12-12,19.0
1600.484766666667,3,2010-12-12,20.0
858.6919333333333,3,2010-12-12,21.0
371.2443833333334,3,2010-12-12,22.0
244.217185,3,2010-12-12,23.0
232.0973,3,2010-12-13,0.0
179.55643333333336,3,2010-12-13,1.0
204.49195,3,2010-12-13,2.0
163.98153000000002,3,2010-12-13,3.0
168.30695500000002,3,2010-12-13,4.0
185.57634482758624,3,2010-12-13,5.0
610.6827166666665,3,2010-12-13,6.0
379.7426333333333,3,2010-12-13,7.0
176.42130166666666,3,2010-12-13,8.0
209.2463966666667,3,2010-12-13,9.0
158.66292166666668,3,2010-12-13,10.0
188.7348783333333,3,2010-12-13,11.0
378.3433383333333,3,2010-12-13,12.0
405.582775,3,2010-12-13,13.0
209.73768833333332,3,2010-12-13,14.0
167.00730666666672,3,2010-12-13,15.0
307.7471033333333,3,2010-12-13,16.0
513.3616,3,2010-12-13,17.0
1664.00265,3,2010-12-13,18.0
1133.0996166666666,3,2010-12-13,19.0
767.9431166666667,3,2010-12-13,20.0
480.74535,3,2010-12-13,21.0
488.5452666666666,3,2010-12-13,22.0
508.275,3,2010-12-13,23.0
546.2271166666667,3,2010-12-14,0.0
306.57793333333336,3,2010-12-14,1.0
158.1497533333333,3,2010-12-14,2.0
192.42633333333336,3,2010-12-14,3.0
160.4426,3,2010-12-14,4.0
187.3691706896552,3,2010-12-14,5.0
1854.54621,3,2010-12-14,6.0
914.930365,3,2010-12-14,7.0
191.7579616666667,3,2010-12-14,8.0
270.0381916666667,3,2010-12-14,9.0
214.6137133333333,3,2010-12-14,10.0
324.71656999999993,3,2010-12-14,11.0
198.55871333333332,3,2010-12-14,12.0
519.5029083333334,3,2010-12-14,13.0
498.95105,3,2010-12-14,14.0
522.2445666666666,3,2010-12-14,15.0
437.3649333333333,3,2010-12-14,16.0
528.04715,3,2010-12-14,17.0
2099.2176833333333,3,2010-12-14,18.0
1414.4123333333334,3,2010-12-14,19.0
1405.955866666667,3,2010-12-14,20.0
1179.8368833333332,3,2010-12-14,21.0
550.8296166666667,3,2010-12-14,22.0
523.5456833333333,3,2010-12-14,23.0
479.0000666666667,3,2010-12-15,0.0
203.04531666666668,3,2010-12-15,1.0
186.06285333333332,3,2010-12-15,2.0
180.47756333333336,3,2010-12-15,3.0
188.90264,3,2010-12-15,4.0
171.0749982758621,3,2010-12-15,5.0
1558.888883333333,3,2010-12-15,6.0
292.202335,3,2010-12-15,7.0
179.13577166666667,3,2010-12-15,8.0
230.4425566666667,3,2010-12-15,9.0
198.87564166666667,3,2010-12-15,10.0
600.5286333333333,3,2010-12-15,11.0
257.1505233333333,3,2010-12-15,12.0
357.477575,3,2010-12-15,13.0
209.29625,3,2010-12-15,14.0
385.7383,3,2010-12-15,15.0
471.0970333333333,3,2010-12-15,16.0
451.5132833333334,3,2010-12-15,17.0
525.0988,3,2010-12-15,18.0
1664.26685,3,2010-12-15,19.0
2371.4226000000003,3,2010-12-15,20.0
550.3695666666667,3,2010-12-15,21.0
444.43925,3,2010-12-15,22.0
434.23513333333335,3,2010-12-15,23.0
264.1464166666667,3,2010-12-16,0.0
188.9936833333333,3,2010-12-16,1.0
171.38601,3,2010-12-16,2.0
219.393075,3,2010-12-16,3.0
302.5269166666667,3,2010-12-16,4.0
176.95123620689657,3,2010-12-16,5.0
1489.0115483333334,3,2010-12-16,6.0
344.03,3,2010-12-16,7.0
185.88940666666664,3,2010-12-16,8.0
178.93279333333334,3,2010-12-16,9.0
181.714975,3,2010-12-16,10.0
267.6949266666667,3,2010-12-16,11.0
195.1789833333333,3,2010-12-16,12.0
271.500355,3,2010-12-16,13.0
869.1458,3,2010-12-16,14.0
592.3425833333332,3,2010-12-16,15.0
546.4422333333333,3,2010-12-16,16.0
553.5495333333332,3,2010-12-16,17.0
631.1314833333333,3,2010-12-16,18.0
967.5017,3,2010-12-16,19.0
664.5685833333332,3,2010-12-16,20.0
1180.7012166666668,3,2010-12-16,21.0
748.1533833333334,3,2010-12-16,22.0
1182.6897500000002,3,2010-12-16,23.0
1081.4985,3,2010-12-17,0.0
330.4344666666667,3,2010-12-17,1.0
300.91783333333325,3,2010-12-17,2.0
227.440075,3,2010-12-17,3.0
227.98951,3,2010-12-17,4.0
222.30708474576272,3,2010-12-17,5.0
219.3183283333333,3,2010-12-17,6.0
635.3163966666666,3,2010-12-17,7.0
308.7412966666667,3,2010-12-17,8.0
334.74485,3,2010-12-17,9.0
306.79315,3,2010-12-17,10.0
178.10076666666666,3,2010-12-17,11.0
230.01541666666668,3,2010-12-17,12.0
613.0557000000001,3,2010-12-17,13.0
519.626,3,2010-12-17,14.0
1180.60285,3,2010-12-17,15.0
578.4924666666667,3,2010-12-17,16.0
468.7982333333333,3,2010-12-17,17.0
558.2359166666666,3,2010-12-17,18.0
1041.178133333333,3,2010-12-17,19.0
1127.5545833333333,3,2010-12-17,20.0
652.62535,3,2010-12-17,21.0
529.6213166666666,3,2010-12-17,22.0
505.82385,3,2010-12-17,23.0
371.1785,3,2010-12-18,0.0
215.2048333333333,3,2010-12-18,1.0
200.87586666666667,3,2010-12-18,2.0
223.50638333333333,3,2010-12-18,3.0
192.5363166666667,3,2010-12-18,4.0
202.16356896551727,3,2010-12-18,5.0
224.11298333333332,3,2010-12-18,6.0
189.03313333333327,3,2010-12-18,7.0
298.6277666666667,3,2010-12-18,8.0
778.4880166666667,3,2010-12-18,9.0
584.4861166666667,3,2010-12-18,10.0
671.0206666666668,3,2010-12-18,11.0
1891.660833333333,3,2010-12-18,12.0
1858.97865,3,2010-12-18,13.0
1214.2633500000002,3,2010-12-18,14.0
1302.4339,3,2010-12-18,15.0
854.6641,3,2010-12-18,16.0
2027.2266,3,2010-12-18,17.0
837.6077833333333,3,2010-12-18,18.0
762.1465666666666,3,2010-12-18,19.0
863.9220499999998,3,2010-12-18,20.0
526.4342,3,2010-12-18,21.0
478.3204333333333,3,2010-12-18,22.0
467.26935,3,2010-12-18,23.0
207.4410833333333,3,2010-12-19,0.0
407.7005,3,2010-12-19,1.0
407.99590000000006,3,2010-12-19,2.0
472.5599,3,2010-12-19,3.0
439.4102833333334,3,2010-12-19,4.0
260.5379310344828,3,2010-12-19,5.0
157.44103333333334,3,2010-12-19,6.0
342.7778666666667,3,2010-12-19,7.0
756.39375,3,2010-12-19,8.0
501.2356833333334,3,2010-12-19,9.0
446.5965833333333,3,2010-12-19,10.0
981.9779666666668,3,2010-12-19,11.0
4127.042833333334,3,2010-12-19,12.0
2325.16015,3,2010-12-19,13.0
770.3667833333332,3,2010-12-19,14.0
589.3157166666666,3,2010-12-19,15.0
571.2129833333333,3,2010-12-19,16.0
834.3894333333334,3,2010-12-19,17.0
456.0480833333333,3,2010-12-19,18.0
264.0360166666667,3,2010-12-19,19.0
222.90565,3,2010-12-19,20.0
223.0745333333333,3,2010-12-19,21.0
348.6852666666666,3,2010-12-19,22.0
1663.512283333333,3,2010-12-19,23.0
396.2429666666667,3,2010-12-20,0.0
397.06043333333326,3,2010-12-20,1.0
445.35361666666665,3,2010-12-20,2.0
304.66765,3,2010-12-20,3.0
189.92071166666668,3,2010-12-20,4.0
171.6044603448276,3,2010-12-20,5.0
533.0789166666666,3,2010-12-20,6.0
861.0164333333333,3,2010-12-20,7.0
1120.1517,3,2010-12-20,8.0
552.9668333333334,3,2010-12-20,9.0
444.06265,3,2010-12-20,10.0
571.2419166666666,3,2010-12-20,11.0
605.3808499999999,3,2010-12-20,12.0
1139.30255,3,2010-12-20,13.0
575.6548666666666,3,2010-12-20,14.0
575.4991666666668,3,2010-12-20,15.0
480.7745666666667,3,2010-12-20,16.0
392.96045,3,2010-12-20,17.0
1783.0009666666665,3,2010-12-20,18.0
1652.09145,3,2010-12-20,19.0
1294.051783333333,3,2010-12-20,20.0
1086.75975,3,2010-12-20,21.0
575.5697166666667,3,2010-12-20,22.0
340.4877,3,2010-12-20,23.0
207.8143683333333,3,2010-12-21,0.0
157.14782666666667,3,2010-12-21,1.0
189.2619883333333,3,2010-12-21,2.0
160.21379333333334,3,2010-12-21,3.0
178.29324000000005,3,2010-12-21,4.0
167.62922413793106,3,2010-12-21,5.0
832.92495,3,2010-12-21,6.0
1225.461816666667,3,2010-12-21,7.0
804.3795499999999,3,2010-12-21,8.0
516.2845,3,2010-12-21,9.0
469.91245,3,2010-12-21,10.0
532.3746,3,2010-12-21,11.0
883.7629333333333,3,2010-12-21,12.0
543.6358833333334,3,2010-12-21,13.0
554.1678166666667,3,2010-12-21,14.0
525.95435,3,2010-12-21,15.0
662.0287999999999,3,2010-12-21,16.0
428.3828,3,2010-12-21,17.0
1721.3617833333333,3,2010-12-21,18.0
589.6898333333334,3,2010-12-21,19.0
546.7746,3,2010-12-21,20.0
508.7621333333334,3,2010-12-21,21.0
1137.7827000000002,3,2010-12-21,22.0
861.5792233333334,3,2010-12-21,23.0
190.19673999999995,3,2010-12-22,0.0
153.19426333333328,3,2010-12-22,1.0
288.4223666666666,3,2010-12-22,2.0
207.66418833333333,3,2010-12-22,3.0
156.24278499999997,3,2010-12-22,4.0
179.3898706896552,3,2010-12-22,5.0
191.86736,3,2010-12-22,6.0
1192.9661,3,2010-12-22,7.0
403.4617866666666,3,2010-12-22,8.0
163.8252416666666,3,2010-12-22,9.0
184.0277933333333,3,2010-12-22,10.0
180.49422,3,2010-12-22,11.0
409.97847,3,2010-12-22,12.0
562.2497,3,2010-12-22,13.0
646.4897,3,2010-12-22,14.0
569.6415833333334,3,2010-12-22,15.0
577.8359499999999,3,2010-12-22,16.0
505.3066666666666,3,2010-12-22,17.0
1517.1922666666671,3,2010-12-22,18.0
1653.4740833333333,3,2010-12-22,19.0
829.7894833333334,3,2010-12-22,20.0
1193.8629833333332,3,2010-12-22,21.0
858.2635483333335,3,2010-12-22,22.0
190.59572333333327,3,2010-12-22,23.0
282.44807333333324,3,2010-12-23,0.0
177.03221666666667,3,2010-12-23,1.0
170.46080166666667,3,2010-12-23,2.0
179.26789833333336,3,2010-12-23,3.0
150.65714833333334,3,2010-12-23,4.0
185.43110508474575,3,2010-12-23,5.0
165.24210666666664,3,2010-12-23,6.0
336.8806316666667,3,2010-12-23,7.0
490.72923333333335,3,2010-12-23,8.0
561.2655666666666,3,2010-12-23,9.0
573.6853,3,2010-12-23,10.0
578.2386333333333,3,2010-12-23,11.0
923.3236,3,2010-12-23,12.0
1115.806983333333,3,2010-12-23,13.0
446.93421666666666,3,2010-12-23,14.0
511.3674,3,2010-12-23,15.0
617.6265000000001,3,2010-12-23,16.0
562.6564166666667,3,2010-12-23,17.0
880.77805,3,2010-12-23,18.0
2213.646733333333,3,2010-12-23,19.0
1009.2090166666663,3,2010-12-23,20.0
461.7456333333333,3,2010-12-23,21.0
612.6172833333333,3,2010-12-23,22.0
855.6409666666664,3,2010-12-23,23.0
647.7646333333334,3,2010-12-24,0.0
207.50543333333331,3,2010-12-24,1.0
188.012185,3,2010-12-24,2.0
186.081965,3,2010-12-24,3.0
204.70780666666667,3,2010-12-24,4.0
217.4761310344828,3,2010-12-24,5.0
280.2579683333333,3,2010-12-24,6.0
198.92375166666667,3,2010-12-24,7.0
694.4086866666668,3,2010-12-24,8.0
672.7368333333333,3,2010-12-24,9.0
629.5791666666668,3,2010-12-24,10.0
470.807,3,2010-12-24,11.0
1422.2654166666666,3,2010-12-24,12.0
1149.379,3,2010-12-24,13.0
726.7495333333335,3,2010-12-24,14.0
692.5917333333333,3,2010-12-24,15.0
492.05324999999993,3,2010-12-24,16.0
948.7964166666668,3,2010-12-24,17.0
782.8224166666668,3,2010-12-24,18.0
3508.0378333333333,3,2010-12-24,19.0
2335.853933333333,3,2010-12-24,20.0
1878.4605666666669,3,2010-12-24,21.0
866.1255999999998,3,2010-12-24,22.0
532.0284333333334,3,2010-12-24,23.0
474.00748333333325,3,2010-12-25,0.0
1378.3804666666665,3,2010-12-25,1.0
1158.8733666666667,3,2010-12-25,2.0
181.4350333333333,3,2010-12-25,3.0
582.8348833333333,3,2010-12-25,4.0
291.9950172413793,3,2010-12-25,5.0
217.7121666666667,3,2010-12-25,6.0
178.90442000000002,3,2010-12-25,7.0
184.83962666666667,3,2010-12-25,8.0
305.48584000000005,3,2010-12-25,9.0
793.7779333333334,3,2010-12-25,10.0
560.1015666666666,3,2010-12-25,11.0
2792.57455,3,2010-12-25,12.0
1249.5145000000002,3,2010-12-25,13.0
1298.6294500000004,3,2010-12-25,14.0
1274.5036333333337,3,2010-12-25,15.0
614.09245,3,2010-12-25,16.0
642.4762166666667,3,2010-12-25,17.0
1145.9884166666666,3,2010-12-25,18.0
1045.6904666666665,3,2010-12-25,19.0
1624.2602166666668,3,2010-12-25,20.0
1910.5382333333328,3,2010-12-25,21.0
1130.9712833333335,3,2010-12-25,22.0
612.4324166666665,3,2010-12-25,23.0
315.92863,3,2010-12-26,0.0
164.75276500000004,3,2010-12-26,1.0
183.68202333333332,3,2010-12-26,2.0
156.84978166666667,3,2010-12-26,3.0
167.00012833333338,3,2010-12-26,4.0
159.94729830508476,3,2010-12-26,5.0
218.0937583333333,3,2010-12-26,6.0
271.9312283333333,3,2010-12-26,7.0
192.43796666666668,3,2010-12-26,8.0
1117.7713,3,2010-12-26,9.0
