timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,710.8937000000001,23,-710.8937000000001
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,689.3132833333333,23,-689.3132833333333
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,666.0870666666667,23,-666.0870666666667
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,675.7888833333332,23,-675.7888833333332
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,493.8188166666667,23,-493.8188166666667
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,217.57535964912284,23,-217.57535964912284
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,285.42909,23,-285.42909
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,276.3768383333333,23,-276.3768383333333
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,379.361965,23,128.07203500000003
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,856.2134833333334,23,287.60351666666656
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,956.01045,23,735.39355
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,1727.284333333333,23,135.17366666666703
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,1334.24505,23,515.0759499999999
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,1033.2732666666666,23,307.5457333333334
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,792.4202166666669,23,489.2727833333331
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,777.6177833333334,23,-106.95678333333342
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,821.2132999999998,23,-574.4762999999998
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,1025.4596333333332,23,-1025.4596333333332
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,1104.75895,23,-1104.75895
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,1520.740666666667,23,-1520.740666666667
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,1198.42845,23,-1198.42845
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,943.0323166666666,23,-943.0323166666666
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,837.199183333333,23,-837.199183333333
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,948.3558333333332,23,-948.3558333333332
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,922.2253666666668,23,-922.2253666666668
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,822.2698666666666,23,-822.2698666666666
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,837.0987666666666,23,-837.0987666666666
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,839.0772166666668,23,-839.0772166666668
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,856.7765999999999,23,-856.7765999999999
2010-11-29 05:00:00,2010-11-29,5,0,0,10.6,0.0,10.6,0.0,843.2491754385965,23,-843.2491754385965
2010-11-29 06:00:00,2010-11-29,6,0,0,10.3,0.0,10.3,0.0,853.3310833333331,23,-853.3310833333331
2010-11-29 07:00:00,2010-11-29,7,176,19,10.5,0.0,10.5,0.0,885.8711666666666,23,-885.8711666666666
2010-11-29 08:00:00,2010-11-29,8,276,83,11.4,185.555,18.79,576.551,1505.5634666666665,23,-929.0124666666665
2010-11-29 09:00:00,2010-11-29,9,434,110,12.8,342.979,26.882,1172.298,1050.4628833333334,23,121.83511666666664
2010-11-29 10:00:00,2010-11-29,10,559,110,14.5,501.896,35.117,1675.804,1003.8692833333332,23,671.9347166666669
2010-11-29 11:00:00,2010-11-29,11,628,103,16.2,613.333,41.356,1989.502,732.0123666666669,23,1257.4896333333331
2010-11-29 12:00:00,2010-11-29,12,628,103,17.7,650.122,44.34,2076.777,952.2498166666668,23,1124.5271833333331
2010-11-29 13:00:00,2010-11-29,13,559,110,18.7,599.141,43.247,1920.398,853.4568500000001,23,1066.9411499999997
2010-11-29 14:00:00,2010-11-29,14,434,110,19.0,467.292,38.159,1528.274,877.7364999999998,23,650.5375000000001
2010-11-29 15:00:00,2010-11-29,15,276,83,18.5,276.218,29.843,928.416,940.4455333333334,23,-12.029533333333347
2010-11-29 16:00:00,2010-11-29,16,176,19,17.4,108.793,21.861,363.806,1008.2612,23,-644.4552000000001
2010-11-29 17:00:00,2010-11-29,17,0,0,16.1,0.0,0.0,0.0,1000.9641666666666,23,-1000.9641666666666
2010-11-29 18:00:00,2010-11-29,18,0,0,15.1,0.0,15.1,0.0,1244.4489661016946,23,-1244.4489661016946
2010-11-29 19:00:00,2010-11-29,19,0,0,14.2,0.0,14.2,0.0,1251.4383833333336,23,-1251.4383833333336
2010-11-29 20:00:00,2010-11-29,20,0,0,13.5,0.0,13.5,0.0,1453.1534333333334,23,-1453.1534333333334
2010-11-29 21:00:00,2010-11-29,21,0,0,13.0,0.0,13.0,0.0,1315.761166666667,23,-1315.761166666667
2010-11-29 22:00:00,2010-11-29,22,0,0,12.5,0.0,12.5,0.0,1380.219833333333,23,-1380.219833333333
2010-11-29 23:00:00,2010-11-29,23,0,0,12.1,0.0,12.1,0.0,1309.0408333333337,23,-1309.0408333333337
2010-11-30 00:00:00,2010-11-30,0,0,0,11.8,0.0,11.8,0.0,1154.2847833333333,23,-1154.2847833333333
2010-11-30 01:00:00,2010-11-30,1,0,0,11.5,0.0,11.5,0.0,942.8848333333334,23,-942.8848333333334
2010-11-30 02:00:00,2010-11-30,2,0,0,11.2,0.0,11.2,0.0,934.02885,23,-934.02885
2010-11-30 03:00:00,2010-11-30,3,0,0,10.9,0.0,10.9,0.0,979.8048333333334,23,-979.8048333333334
2010-11-30 04:00:00,2010-11-30,4,0,0,10.7,0.0,10.7,0.0,987.7007,23,-987.7007
2010-11-30 05:00:00,2010-11-30,5,0,0,10.4,0.0,10.4,0.0,992.3818103448276,23,-992.3818103448276
2010-11-30 06:00:00,2010-11-30,6,0,0,10.1,0.0,10.1,0.0,987.0217666666668,23,-987.0217666666668
2010-11-30 07:00:00,2010-11-30,7,199,16,10.4,0.0,10.4,0.0,1006.4959333333334,23,-1006.4959333333334
2010-11-30 08:00:00,2010-11-30,8,231,80,11.3,168.905,18.026,524.568,1149.7758166666667,23,-625.2078166666668
2010-11-30 09:00:00,2010-11-30,9,391,109,12.7,320.148,25.841,1095.903,859.6353666666666,23,236.26763333333335
2010-11-30 10:00:00,2010-11-30,10,448,129,14.3,445.404,32.588,1496.808,931.9758166666666,23,564.8321833333334
2010-11-30 11:00:00,2010-11-30,11,586,107,16.1,584.63,40.077,1905.0,1387.7480833333332,23,517.2519166666668
2010-11-30 12:00:00,2010-11-30,12,459,142,17.5,548.576,39.963,1776.665,1171.4043500000002,23,605.2606499999997
2010-11-30 13:00:00,2010-11-30,13,550,104,18.5,584.041,42.431,1878.444,1103.7949833333332,23,774.6490166666667
2010-11-30 14:00:00,2010-11-30,14,308,124,18.8,381.932,34.449,1259.937,911.2564666666666,23,348.6805333333333
2010-11-30 15:00:00,2010-11-30,15,141,86,18.3,185.344,25.903,622.45,932.6516,23,-310.2016
2010-11-30 16:00:00,2010-11-30,16,199,16,17.2,115.333,21.93,386.625,911.7346166666666,23,-525.1096166666666
2010-11-30 17:00:00,2010-11-30,17,0,0,15.9,0.0,0.0,0.0,1072.40175,23,-1072.40175
2010-11-30 18:00:00,2010-11-30,18,0,0,14.9,0.0,14.9,0.0,1038.27525,23,-1038.27525
2010-11-30 19:00:00,2010-11-30,19,0,0,14.0,0.0,14.0,0.0,1139.31895,23,-1139.31895
2010-11-30 20:00:00,2010-11-30,20,0,0,13.4,0.0,13.4,0.0,1310.1224666666667,23,-1310.1224666666667
2010-11-30 21:00:00,2010-11-30,21,0,0,12.8,0.0,12.8,0.0,1946.12915,23,-1946.12915
2010-11-30 22:00:00,2010-11-30,22,0,0,12.3,0.0,12.3,0.0,1682.6039000000003,23,-1682.6039000000003
2010-11-30 23:00:00,2010-11-30,23,0,0,11.9,0.0,11.9,0.0,1074.1515833333333,23,-1074.1515833333333
2010-12-01 00:00:00,2010-12-01,0,0,0,12.1,0.0,12.1,0.0,922.5092,23,-922.5092
2010-12-01 01:00:00,2010-12-01,1,0,0,12.3,0.0,12.3,0.0,815.1283500000001,23,-815.1283500000001
2010-12-01 02:00:00,2010-12-01,2,0,0,12.5,0.0,12.5,0.0,841.8068000000001,23,-841.8068000000001
2010-12-01 03:00:00,2010-12-01,3,0,0,12.7,0.0,12.7,0.0,830.0794000000001,23,-830.0794000000001
2010-12-01 04:00:00,2010-12-01,4,0,0,12.9,0.0,12.9,0.0,855.7742833333334,23,-855.7742833333334
2010-12-01 05:00:00,2010-12-01,5,0,0,13.1,0.0,13.1,0.0,870.6442542372881,23,-870.6442542372881
2010-12-01 06:00:00,2010-12-01,6,0,0,13.3,0.0,13.3,0.0,846.0483166666666,23,-846.0483166666666
2010-12-01 07:00:00,2010-12-01,7,71,16,13.5,0.0,13.5,0.0,882.0881666666666,23,-882.0881666666666
2010-12-01 08:00:00,2010-12-01,8,149,78,14.2,144.027,16.414,450.785,1100.6440166666666,23,-649.8590166666665
2010-12-01 09:00:00,2010-12-01,9,483,86,15.4,338.15,21.553,1179.844,866.0671333333335,23,313.7768666666666
2010-12-01 10:00:00,2010-12-01,10,379,137,16.9,408.774,22.82,1423.008,936.4085,23,486.5995
2010-12-01 11:00:00,2010-12-01,11,393,150,18.5,479.277,26.481,1638.16,840.9207666666666,23,797.2392333333335
2010-12-01 12:00:00,2010-12-01,12,244,181,19.9,403.273,26.994,1361.663,843.8932833333332,23,517.7697166666668
2010-12-01 13:00:00,2010-12-01,13,354,142,20.7,460.506,27.272,1562.781,980.25595,23,582.52505
2010-12-01 14:00:00,2010-12-01,14,450,92,20.9,457.783,27.525,1563.23,888.2653333333334,23,674.9646666666666
2010-12-01 15:00:00,2010-12-01,15,189,77,20.3,214.162,23.517,731.314,912.3447666666664,23,-181.0307666666664
2010-12-01 16:00:00,2010-12-01,16,61,16,19.3,49.123,20.265,159.649,1235.1915166666668,23,-1075.5425166666669
2010-12-01 17:00:00,2010-12-01,17,0,0,18.3,0.0,0.0,0.0,1067.00645,23,-1067.00645
2010-12-01 18:00:00,2010-12-01,18,0,0,17.5,0.0,17.5,0.0,1304.7003666666667,23,-1304.7003666666667
2010-12-01 19:00:00,2010-12-01,19,0,0,16.8,0.0,16.8,0.0,1143.9378666666664,23,-1143.9378666666664
2010-12-01 20:00:00,2010-12-01,20,0,0,16.2,0.0,16.2,0.0,1197.2187166666663,23,-1197.2187166666663
2010-12-01 21:00:00,2010-12-01,21,0,0,15.7,0.0,15.7,0.0,1039.3875999999998,23,-1039.3875999999998
2010-12-01 22:00:00,2010-12-01,22,0,0,15.3,0.0,15.3,0.0,1029.3798166666666,23,-1029.3798166666666
2010-12-01 23:00:00,2010-12-01,23,0,0,15.0,0.0,15.0,0.0,1010.0859833333332,23,-1010.0859833333332
2010-12-02 00:00:00,2010-12-02,0,0,0,14.9,0.0,14.9,0.0,796.0281500000001,23,-796.0281500000001
2010-12-02 01:00:00,2010-12-02,1,0,0,14.8,0.0,14.8,0.0,1003.6249166666668,23,-1003.6249166666668
2010-12-02 02:00:00,2010-12-02,2,0,0,14.8,0.0,14.8,0.0,911.72705,23,-911.72705
2010-12-02 03:00:00,2010-12-02,3,0,0,14.7,0.0,14.7,0.0,878.7687833333333,23,-878.7687833333333
2010-12-02 04:00:00,2010-12-02,4,0,0,14.6,0.0,14.6,0.0,857.4201666666667,23,-857.4201666666667
2010-12-02 05:00:00,2010-12-02,5,0,0,14.6,0.0,14.6,0.0,933.8633859649124,23,-933.8633859649124
2010-12-02 06:00:00,2010-12-02,6,0,0,14.5,0.0,14.5,0.0,901.2970166666664,23,-901.2970166666664
2010-12-02 07:00:00,2010-12-02,7,175,17,14.7,0.0,14.7,0.0,919.5328000000002,23,-919.5328000000002
2010-12-02 08:00:00,2010-12-02,8,270,80,15.4,178.674,17.657,549.142,1021.1633166666668,23,-472.02131666666673
2010-12-02 09:00:00,2010-12-02,9,426,108,16.7,334.17,21.658,1163.01,819.3745499999999,23,343.6354500000001
2010-12-02 10:00:00,2010-12-02,10,552,109,18.3,492.638,26.414,1702.324,932.8029,23,769.5211
2010-12-02 11:00:00,2010-12-02,11,618,104,20.1,603.268,28.728,2057.739,1466.25515,23,591.4838500000001
2010-12-02 12:00:00,2010-12-02,12,618,104,21.6,640.102,30.432,2162.077,1262.6811833333336,23,899.3958166666666
2010-12-02 13:00:00,2010-12-02,13,552,109,22.5,590.273,30.287,1992.986,1320.5443,23,672.4417000000001
2010-12-02 14:00:00,2010-12-02,14,426,108,22.7,458.089,29.097,1553.252,1169.20235,23,384.04964999999993
2010-12-02 15:00:00,2010-12-02,15,270,80,22.1,268.806,26.714,914.493,1060.7838166666668,23,-146.29081666666673
2010-12-02 16:00:00,2010-12-02,16,175,17,21.0,105.687,22.738,351.767,1230.472166666667,23,-878.7051666666669
2010-12-02 17:00:00,2010-12-02,17,0,0,19.9,0.0,0.0,0.0,1046.8545,23,-1046.8545
2010-12-02 18:00:00,2010-12-02,18,0,0,19.0,0.0,19.0,0.0,1311.5231166666665,23,-1311.5231166666665
2010-12-02 19:00:00,2010-12-02,19,0,0,18.2,0.0,18.2,0.0,1012.58865,23,-1012.58865
2010-12-02 20:00:00,2010-12-02,20,0,0,17.6,0.0,17.6,0.0,1240.839383333333,23,-1240.839383333333
2010-12-02 21:00:00,2010-12-02,21,0,0,17.1,0.0,17.1,0.0,1025.31845,23,-1025.31845
2010-12-02 22:00:00,2010-12-02,22,0,0,16.6,0.0,16.6,0.0,1073.5349833333337,23,-1073.5349833333337
2010-12-02 23:00:00,2010-12-02,23,0,0,16.3,0.0,16.3,0.0,1089.8866666666663,23,-1089.8866666666663
2010-12-03 00:00:00,2010-12-03,0,0,0,16.0,0.0,16.0,0.0,849.7841000000002,23,-849.7841000000002
2010-12-03 01:00:00,2010-12-03,1,0,0,15.8,0.0,15.8,0.0,875.2938166666668,23,-875.2938166666668
2010-12-03 02:00:00,2010-12-03,2,0,0,15.6,0.0,15.6,0.0,864.4074166666667,23,-864.4074166666667
2010-12-03 03:00:00,2010-12-03,3,0,0,15.3,0.0,15.3,0.0,873.0042500000001,23,-873.0042500000001
2010-12-03 04:00:00,2010-12-03,4,0,0,15.1,0.0,15.1,0.0,809.7793666666668,23,-809.7793666666668
2010-12-03 05:00:00,2010-12-03,5,0,0,14.9,0.0,14.9,0.0,976.0178771929824,23,-976.0178771929824
2010-12-03 06:00:00,2010-12-03,6,0,0,14.6,0.0,14.6,0.0,905.2271666666668,23,-905.2271666666668
2010-12-03 07:00:00,2010-12-03,7,178,16,14.8,0.0,14.8,0.0,827.8345833333334,23,-827.8345833333334
2010-12-03 08:00:00,2010-12-03,8,272,79,15.5,176.834,18.699,537.874,885.0496666666666,23,-347.17566666666653
2010-12-03 09:00:00,2010-12-03,9,426,107,16.6,332.177,22.733,1150.542,896.5583333333335,23,253.9836666666664
2010-12-03 10:00:00,2010-12-03,10,548,109,18.1,488.89,28.397,1676.568,1052.3889333333334,23,624.1790666666666
2010-12-03 11:00:00,2010-12-03,11,615,104,19.7,599.854,30.443,2032.859,1333.4714833333333,23,699.3875166666667
2010-12-03 12:00:00,2010-12-03,12,615,104,21.0,636.727,33.111,2128.652,1034.5418333333334,23,1094.1101666666666
2010-12-03 13:00:00,2010-12-03,13,548,109,21.9,586.428,31.534,1970.539,921.70455,23,1048.8344499999998
2010-12-03 14:00:00,2010-12-03,14,426,107,22.0,456.706,29.213,1548.023,877.2062999999999,23,670.8167
2010-12-03 15:00:00,2010-12-03,15,272,79,21.4,268.891,25.888,917.971,896.6969500000001,23,21.274049999999875
2010-12-03 16:00:00,2010-12-03,16,177,16,20.5,105.267,22.255,351.081,1026.0985833333336,23,-675.0175833333336
2010-12-03 17:00:00,2010-12-03,17,0,0,19.5,0.0,0.0,0.0,896.4966499999999,23,-896.4966499999999
2010-12-03 18:00:00,2010-12-03,18,0,0,18.7,0.0,18.7,0.0,988.4408,23,-988.4408
2010-12-03 19:00:00,2010-12-03,19,0,0,18.0,0.0,18.0,0.0,1185.2083166666666,23,-1185.2083166666666
2010-12-03 20:00:00,2010-12-03,20,0,0,17.4,0.0,17.4,0.0,1209.2530333333334,23,-1209.2530333333334
2010-12-03 21:00:00,2010-12-03,21,0,0,17.0,0.0,17.0,0.0,1455.0534833333331,23,-1455.0534833333331
2010-12-03 22:00:00,2010-12-03,22,0,0,16.6,0.0,16.6,0.0,1825.675066666667,23,-1825.675066666667
2010-12-03 23:00:00,2010-12-03,23,0,0,16.2,0.0,16.2,0.0,1675.7134666666668,23,-1675.7134666666668
2010-12-04 00:00:00,2010-12-04,0,0,0,16.0,0.0,16.0,0.0,862.1871000000002,23,-862.1871000000002
2010-12-04 01:00:00,2010-12-04,1,0,0,15.8,0.0,15.8,0.0,877.9690666666667,23,-877.9690666666667
2010-12-04 02:00:00,2010-12-04,2,0,0,15.5,0.0,15.5,0.0,887.0965833333333,23,-887.0965833333333
2010-12-04 03:00:00,2010-12-04,3,0,0,15.3,0.0,15.3,0.0,887.8172833333333,23,-887.8172833333333
2010-12-04 04:00:00,2010-12-04,4,0,0,15.0,0.0,15.0,0.0,878.3068499999998,23,-878.3068499999998
2010-12-04 05:00:00,2010-12-04,5,0,0,14.8,0.0,14.8,0.0,893.1651034482759,23,-893.1651034482759
2010-12-04 06:00:00,2010-12-04,6,0,0,14.5,0.0,14.5,0.0,874.2222,23,-874.2222
2010-12-04 07:00:00,2010-12-04,7,202,13,14.6,0.0,14.6,0.0,876.0098166666667,23,-876.0098166666667
2010-12-04 08:00:00,2010-12-04,8,137,74,15.1,135.16,20.47,409.201,1020.2624333333332,23,-611.0614333333332
2010-12-04 09:00:00,2010-12-04,9,266,120,15.9,264.351,26.74,893.661,1244.75365,23,-351.09265000000016
2010-12-04 10:00:00,2010-12-04,10,357,139,16.8,394.644,32.999,1319.369,951.0154166666669,23,368.35358333333306
2010-12-04 11:00:00,2010-12-04,11,640,85,17.9,593.231,42.243,1920.313,952.9515166666664,23,967.3614833333336
2010-12-04 12:00:00,2010-12-04,12,339,160,18.8,468.539,37.975,1523.281,953.1055,23,570.1754999999999
2010-12-04 13:00:00,2010-12-04,13,202,163,19.4,347.349,33.604,1138.676,931.3624833333332,23,207.31351666666671
2010-12-04 14:00:00,2010-12-04,14,403,98,19.5,428.819,37.085,1407.382,803.2112000000002,23,604.1707999999999
2010-12-04 15:00:00,2010-12-04,15,215,73,19.1,225.871,28.374,758.695,820.9703333333333,23,-62.27533333333327
2010-12-04 16:00:00,2010-12-04,16,199,13,18.4,111.335,22.967,371.252,1246.6524333333332,23,-875.4004333333332
2010-12-04 17:00:00,2010-12-04,17,0,0,17.8,0.0,0.0,0.0,1036.2937333333332,23,-1036.2937333333332
2010-12-04 18:00:00,2010-12-04,18,0,0,17.2,0.0,17.2,0.0,911.8061333333332,23,-911.8061333333332
2010-12-04 19:00:00,2010-12-04,19,0,0,16.8,0.0,16.8,0.0,1118.782316666667,23,-1118.782316666667
2010-12-04 20:00:00,2010-12-04,20,0,0,16.4,0.0,16.4,0.0,1196.1775666666665,23,-1196.1775666666665
2010-12-04 21:00:00,2010-12-04,21,0,0,16.1,0.0,16.1,0.0,1167.3730499999997,23,-1167.3730499999997
2010-12-04 22:00:00,2010-12-04,22,0,0,15.8,0.0,15.8,0.0,491.0061,23,-491.0061
2010-12-04 23:00:00,2010-12-04,23,0,0,15.6,0.0,15.6,0.0,1065.6579833333333,23,-1065.6579833333333
2010-12-05 00:00:00,2010-12-05,0,0,0,15.7,0.0,15.7,0.0,762.8066,23,-762.8066
2010-12-05 01:00:00,2010-12-05,1,0,0,15.8,0.0,15.8,0.0,478.01700000000005,23,-478.01700000000005
2010-12-05 02:00:00,2010-12-05,2,0,0,15.9,0.0,15.9,0.0,499.957555,23,-499.957555
2010-12-05 03:00:00,2010-12-05,3,0,0,15.9,0.0,15.9,0.0,306.4833666666667,23,-306.4833666666667
2010-12-05 04:00:00,2010-12-05,4,0,0,16.0,0.0,16.0,0.0,618.6310783333334,23,-618.6310783333334
2010-12-05 05:00:00,2010-12-05,5,0,0,16.1,0.0,16.1,0.0,905.519551724138,23,-905.519551724138
2010-12-05 06:00:00,2010-12-05,6,0,0,16.2,0.0,16.2,0.0,307.20700000000005,23,-307.20700000000005
2010-12-05 07:00:00,2010-12-05,7,0,7,16.2,0.0,16.2,0.0,271.6261616666667,23,-271.6261616666667
2010-12-05 08:00:00,2010-12-05,8,0,20,16.5,18.572,16.798,53.806,384.74601666666666,23,-330.9400166666667
2010-12-05 09:00:00,2010-12-05,9,0,39,16.8,36.236,17.42,116.928,1198.859203333333,23,-1081.931203333333
2010-12-05 10:00:00,2010-12-05,10,0,39,17.3,36.247,17.856,116.184,1284.6964333333335,23,-1168.5124333333335
2010-12-05 11:00:00,2010-12-05,11,0,61,17.8,56.772,18.607,183.593,1489.9605833333333,23,-1306.3675833333332
2010-12-05 12:00:00,2010-12-05,12,0,105,18.2,98.418,19.705,322.819,1847.5037166666668,23,-1524.6847166666669
2010-12-05 13:00:00,2010-12-05,13,0,29,18.5,26.968,18.862,83.911,1370.1186666666667,23,-1286.207666666667
2010-12-05 14:00:00,2010-12-05,14,0,31,18.5,28.819,18.965,90.287,1258.2401666666667,23,-1167.953166666667
2010-12-05 15:00:00,2010-12-05,15,0,13,18.3,12.068,18.5,36.622,1103.4997,23,-1066.8777
2010-12-05 16:00:00,2010-12-05,16,0,6,18.0,5.562,18.078,16.328,1138.86,23,-1122.532
2010-12-05 17:00:00,2010-12-05,17,0,0,17.7,0.0,0.0,0.0,1076.3745,23,-1076.3745
2010-12-05 18:00:00,2010-12-05,18,0,0,17.5,0.0,17.5,0.0,1184.25095,23,-1184.25095
2010-12-05 19:00:00,2010-12-05,19,0,0,17.2,0.0,17.2,0.0,1397.0594833333332,23,-1397.0594833333332
2010-12-05 20:00:00,2010-12-05,20,0,0,17.1,0.0,17.1,0.0,1494.1500999999998,23,-1494.1500999999998
2010-12-05 21:00:00,2010-12-05,21,0,0,16.9,0.0,16.9,0.0,1847.5072,23,-1847.5072
2010-12-05 22:00:00,2010-12-05,22,0,0,16.8,0.0,16.8,0.0,1672.6332333333332,23,-1672.6332333333332
2010-12-05 23:00:00,2010-12-05,23,0,0,16.7,0.0,16.7,0.0,1137.5716666666665,23,-1137.5716666666665
2010-12-06 00:00:00,2010-12-06,0,0,0,16.4,0.0,16.4,0.0,1059.3955666666668,23,-1059.3955666666668
2010-12-06 01:00:00,2010-12-06,1,0,0,16.1,0.0,16.1,0.0,870.9209166666666,23,-870.9209166666666
2010-12-06 02:00:00,2010-12-06,2,0,0,15.8,0.0,15.8,0.0,893.3320833333332,23,-893.3320833333332
2010-12-06 03:00:00,2010-12-06,3,0,0,15.4,0.0,15.4,0.0,713.8097266666666,23,-713.8097266666666
2010-12-06 04:00:00,2010-12-06,4,0,0,15.1,0.0,15.1,0.0,903.6761,23,-903.6761
2010-12-06 05:00:00,2010-12-06,5,0,0,14.8,0.0,14.8,0.0,901.9875,23,-901.9875
2010-12-06 06:00:00,2010-12-06,6,0,0,14.5,0.0,14.5,0.0,626.1813333333333,23,-626.1813333333333
2010-12-06 07:00:00,2010-12-06,7,197,12,14.6,0.0,14.6,0.0,364.34685166666657,23,-364.34685166666657
2010-12-06 08:00:00,2010-12-06,8,217,72,15.0,150.506,20.929,443.936,1114.7487666666668,23,-670.8127666666669
2010-12-06 09:00:00,2010-12-06,9,321,111,15.8,278.805,27.233,942.046,1019.9240333333332,23,-77.87803333333318
2010-12-06 10:00:00,2010-12-06,10,439,121,16.7,425.333,34.17,1420.905,1533.4686666666666,23,-112.56366666666668
2010-12-06 11:00:00,2010-12-06,11,444,135,17.7,497.291,38.087,1628.07,1295.2,23,332.8699999999999
2010-12-06 12:00:00,2010-12-06,12,234,179,18.5,391.449,34.509,1282.796,1210.89525,23,71.90075000000002
2010-12-06 13:00:00,2010-12-06,13,117,149,19.0,252.48,29.318,832.634,1101.0611833333337,23,-268.4271833333337
2010-12-06 14:00:00,2010-12-06,14,282,117,19.1,353.571,33.588,1168.776,936.7416333333332,23,232.03436666666687
2010-12-06 15:00:00,2010-12-06,15,82,56,18.8,114.432,23.494,381.103,1208.1193,23,-827.0163
2010-12-06 16:00:00,2010-12-06,16,192,12,18.2,106.857,22.583,356.413,1253.0066333333332,23,-896.5936333333332
2010-12-06 17:00:00,2010-12-06,17,0,0,17.6,0.0,0.0,0.0,1228.969583333333,23,-1228.969583333333
2010-12-06 18:00:00,2010-12-06,18,0,0,17.0,0.0,17.0,0.0,1232.2826499999996,23,-1232.2826499999996
2010-12-06 19:00:00,2010-12-06,19,0,0,16.6,0.0,16.6,0.0,1086.1755166666665,23,-1086.1755166666665
2010-12-06 20:00:00,2010-12-06,20,0,0,16.3,0.0,16.3,0.0,1192.3610999999996,23,-1192.3610999999996
2010-12-06 21:00:00,2010-12-06,21,0,0,16.0,0.0,16.0,0.0,1237.113833333333,23,-1237.113833333333
2010-12-06 22:00:00,2010-12-06,22,0,0,15.7,0.0,15.7,0.0,1004.2180666666666,23,-1004.2180666666666
2010-12-06 23:00:00,2010-12-06,23,0,0,15.5,0.0,15.5,0.0,1125.3928833333334,23,-1125.3928833333334
2010-12-07 00:00:00,2010-12-07,0,0,0,15.1,0.0,15.1,0.0,855.7311666666666,23,-855.7311666666666
2010-12-07 01:00:00,2010-12-07,1,0,0,14.6,0.0,14.6,0.0,836.5731499999999,23,-836.5731499999999
2010-12-07 02:00:00,2010-12-07,2,0,0,14.2,0.0,14.2,0.0,753.8883166666667,23,-753.8883166666667
2010-12-07 03:00:00,2010-12-07,3,0,0,13.8,0.0,13.8,0.0,785.7943333333333,23,-785.7943333333333
2010-12-07 04:00:00,2010-12-07,4,0,0,13.3,0.0,13.3,0.0,699.2806833333332,23,-699.2806833333332
2010-12-07 05:00:00,2010-12-07,5,0,0,12.9,0.0,12.9,0.0,813.7140172413793,23,-813.7140172413793
2010-12-07 06:00:00,2010-12-07,6,0,0,12.5,0.0,12.5,0.0,882.1343666666667,23,-882.1343666666667
2010-12-07 07:00:00,2010-12-07,7,111,16,12.6,0.0,12.6,0.0,901.6363833333332,23,-901.6363833333332
2010-12-07 08:00:00,2010-12-07,8,267,73,13.3,163.463,19.71,478.915,1112.7106833333332,23,-633.7956833333333
2010-12-07 09:00:00,2010-12-07,9,435,98,14.6,323.008,27.847,1093.694,832.4154666666667,23,261.27853333333326
2010-12-07 10:00:00,2010-12-07,10,554,101,16.1,479.509,35.806,1598.26,1333.7643666666663,23,264.49563333333367
2010-12-07 11:00:00,2010-12-07,11,620,96,17.7,590.023,41.91,1912.072,1312.7814666666668,23,599.2905333333331
2010-12-07 12:00:00,2010-12-07,12,479,135,19.2,558.555,42.079,1796.183,1362.0757166666667,23,434.10728333333327
